id	nombre	salario
60082	IKER	1984
60083	DARIO	2217
60084	YAGO	2259
60085	POL	2896
60086	JORGE	2083
60087	DARIO	822
60088	NICOLAS	2429
60089	ADAM	1088
60090	HUGO	1696
60091	IAN	2580
60092	JOEL	736
60093	JOSE MANUEL	865
60094	JON	1339
60095	RAUL	1103
60096	FERNANDO	2698
60097	BRUNO	1072
60098	IVAN	2845
60099	SANTIAGO	2302
60100	CESAR	2598
60101	DAVID	1363
60102	DARIO	1987
60103	JOSE	983
60104	JORGE	2525
60105	AARON	2368
60106	MOHAMED	884
60107	JOSE	2988
60108	JAIME	840
60109	ERIC	1873
60110	ALEIX	1548
60111	ISAAC	2601
60112	DIEGO	1891
60113	OLIVER	1431
60114	RAYAN	1150
60115	ALBERTO	2810
60116	YAGO	1854
60117	GABRIEL	2267
60118	JOSE	1588
60119	ADRIAN	2626
60120	ALEJANDRO	2559
60121	DIEGO	808
60122	MIGUEL ANGEL	2774
60123	MARTI	1243
60124	ALVARO	1813
60125	RODRIGO	843
60126	JAIME	1966
60127	ORIOL	1831
60128	ADAM	2891
60129	MARCOS	2798
60130	CRISTIAN	2126
60131	MARTI	2018
60132	MATEO	2217
60133	MANUEL	2062
60134	JOSE	2779
60135	ALEIX	2725
60136	UNAI	932
60137	ARNAU	2337
60138	AITOR	2330
60139	ALEIX	1564
60140	CESAR	2515
60141	IVAN	781
60142	ERIC	2909
60143	ISAAC	763
60144	GERARD	1497
60145	JORGE	2270
60146	MIKEL	1898
60147	PABLO	736
60148	MIGUEL	2672
60149	DAVID	1593
60150	JOSE ANTONIO	1724
60151	YERAY	1804
60152	DIEGO	1060
60153	MARCOS	2400
60154	GUILLEM	2096
60155	LEO	1265
60156	RAUL	1354
60157	JAIME	2610
60158	MARCOS	1612
60159	ISMAEL	865
60160	JESUS	1973
60161	RODRIGO	1847
60162	FERNANDO	2259
60163	ADRIAN	2747
60164	HUGO	1137
60165	ADRIA	649
60166	BIEL	987
60167	MARCOS	2948
60168	RAUL	2276
60169	JOEL	1574
60170	JUAN	912
60171	RODRIGO	650
60172	CRISTIAN	2137
60173	HUGO	805
60174	RODRIGO	2886
60175	LUIS	1070
60176	RUBEN	2045
60177	ALVARO	1915
60178	OLIVER	2539
60179	GERARD	1696
60180	ISAAC	1923
60181	JOSE ANTONIO	2940
60182	GABRIEL	2571
60183	MATEO	602
60184	RAUL	1112
60185	ARNAU	1911
60186	PEDRO	1935
60187	ARNAU	2710
60188	GAEL	2549
60189	MARTIN	2693
60190	SAUL	956
60191	PABLO	2344
60192	ANDER	2906
60193	EDUARDO	1183
60194	ISAAC	720
60195	JON	769
60196	NIL	2926
60197	MANUEL	2802
60198	BRUNO	1133
60199	BIEL	2546
60200	ALVARO	1009
60201	BIEL	2787
60202	ALEX	2751
60203	ALBERTO	2649
60204	IKER	1372
60205	JOSE ANTONIO	1508
60206	HECTOR	2628
60207	ENRIQUE	1365
60208	GONZALO	1054
60209	DANIEL	2667
60210	AITOR	1813
60211	MARC	1003
60212	VICTOR	1967
60213	JOEL	1972
60214	ADRIA	1228
60215	EDUARDO	1429
60216	LUCAS	1933
60217	DARIO	1008
60218	ADRIAN	971
60219	IZAN	2363
60220	ADRIAN	1340
60221	EDUARDO	1206
60222	CESAR	836
60223	YAGO	2879
60224	JON	1506
60225	ISAAC	2806
60226	MARTI	2137
60227	BIEL	604
60228	AITOR	2253
60229	GUILLEM	2204
60230	FRANCISCO JAVIER	1154
60231	CARLOS	2870
60232	ANDER	2609
60233	AITOR	761
60234	AARON	2484
60235	DARIO	2116
60236	JOSE	1338
60237	NIL	1428
60238	ERIC	1691
60239	GONZALO	1752
60240	PEDRO	2838
60241	ISAAC	2142
60242	JOSE MANUEL	2257
60243	RODRIGO	1835
60244	JAIME	1916
60245	BRUNO	1664
60246	RAYAN	2739
60247	JOSE MANUEL	901
60248	IAN	632
60249	RODRIGO	834
60250	ASIER	2148
60251	JAIME	2843
60252	ALBERTO	1765
60253	JORGE	2863
60254	IAN	1938
60255	JOEL	1304
60256	CRISTIAN	1872
60257	OSCAR	1105
60258	IAN	2207
60259	OLIVER	2268
60260	ISAAC	2596
60261	CESAR	998
60262	MARCOS	992
60263	PABLO	914
60264	PABLO	2335
60265	LUCAS	2512
60266	ADRIAN	2373
60267	MARTIN	953
60268	FRANCISCO	2672
60269	ISMAEL	2788
60270	NIL	1694
60271	CARLOS	2256
60272	JOSE MANUEL	1707
60273	ARNAU	2758
60274	GABRIEL	1717
60275	MOHAMED	1907
60276	JOEL	1661
60277	MIKEL	2046
60278	MARC	2594
60279	ALBERTO	2638
60280	DANIEL	1144
60281	SANTIAGO	947
60282	EDUARDO	1857
60283	PAU	600
60284	SERGIO	1843
60285	JAN	1134
60286	ALEIX	995
60287	ERIK	2802
60288	JORGE	786
60289	FRANCISCO JAVIER	2087
60290	ORIOL	1544
60291	IVAN	2678
60292	JOSE MANUEL	747
60293	DAVID	1842
60294	JUAN	2901
60295	RUBEN	2986
60296	DIEGO	1645
60297	ALEJANDRO	1770
60298	OMAR	1564
60299	FRANCISCO JAVIER	1207
60300	SAMUEL	985
60301	ALEIX	1895
60302	SAUL	2124
60303	IZAN	2175
60304	DAVID	2066
60305	RUBEN	727
60306	MARC	1863
60307	IVAN	2792
60308	ANDER	2801
60309	OLIVER	2653
60310	ANGEL	2813
60311	IKER	635
60312	GERARD	1940
60313	CRISTIAN	1019
60314	ALBERTO	1082
60315	ISAAC	2370
60316	AITOR	1237
60317	VICTOR	2338
60318	MATEO	1874
60319	YERAY	641
60320	ANGEL	1719
60321	GAEL	1440
60322	LEO	700
60323	AITOR	1228
60324	POL	1384
60325	MOHAMED	1193
60326	NIL	2513
60327	OMAR	2751
60328	YAGO	2687
60329	DANIEL	905
60330	JAIME	1636
60331	BIEL	2728
60332	MATEO	2414
60333	RAUL	2170
60334	ADRIA	2347
60335	ALVARO	1901
60336	YAGO	2536
60337	MANUEL	1097
60338	MARC	635
60339	PEDRO	1763
60340	CRISTIAN	1389
60341	ALEJANDRO	631
60342	SERGIO	2429
60343	FERNANDO	851
60344	JOSE	2156
60345	HUGO	2756
60346	JAN	1347
60347	IVAN	1695
60348	MIGUEL	2276
60349	MARTI	1521
60350	ISAAC	2425
60351	OMAR	1721
60352	ADRIAN	2373
60353	JORGE	1603
60354	ANDER	818
60355	JESUS	2251
60356	LUIS	777
60357	RAYAN	2403
60358	FERNANDO	1396
60359	ORIOL	2729
60360	VICTOR	1259
60361	DANIEL	2685
60362	ALONSO	769
60363	EDUARDO	2308
60364	SAUL	2065
60365	GUILLERMO	2144
60366	MIKEL	958
60367	GUILLEM	2888
60368	DANIEL	790
60369	POL	2006
60370	JOSE MANUEL	2033
60371	JESUS	1138
60372	ALEJANDRO	1888
60373	IVAN	1382
60374	ASIER	899
60375	SANTIAGO	1727
60376	ORIOL	2005
60377	ANDER	2819
60378	LUCAS	1011
60379	IKER	603
60380	HECTOR	2817
60381	RUBEN	2980
60382	MARTI	1558
60383	VICTOR	1263
60384	JAVIER	1155
60385	DAVID	2702
60386	ERIK	2003
60387	RAYAN	1105
60388	DARIO	1747
60389	BRUNO	875
60390	PABLO	780
60391	IKER	1990
60392	SAMUEL	2809
60393	MATEO	1506
60394	DARIO	2269
60395	GUILLERMO	1532
60396	IVAN	1514
60397	RUBEN	744
60398	MIGUEL	764
60399	DIEGO	2062
60400	ANGEL	2397
60401	JOEL	2650
60402	ALEIX	2264
60403	GAEL	871
60404	JESUS	973
60405	AARON	2138
60406	BRUNO	1203
60407	JAVIER	1078
60408	ROBERTO	2967
60409	FERNANDO	2410
60410	PABLO	2277
60411	JORGE	2077
60412	ASIER	1753
60413	ADRIAN	1058
60414	LUCAS	696
60415	ORIOL	1667
60416	DARIO	2569
60417	GERARD	2607
60418	ERIC	2089
60419	ASIER	603
60420	GAEL	1678
60421	JORDI	851
60422	IKER	2253
60423	ADAM	2976
60424	RODRIGO	2384
60425	IAN	907
60426	JOAN	620
60427	IVAN	1645
60428	GAEL	1489
60429	ORIOL	622
60430	IVAN	1996
60431	ISMAEL	1235
60432	SANTIAGO	2138
60433	VICTOR	1712
60434	YAGO	1144
60435	NIL	1040
60436	HUGO	1185
60437	GABRIEL	1321
60438	VICTOR	1766
60439	LUIS	2429
60440	ANGEL	2185
60441	JOAN	2019
60442	RAYAN	1533
60443	JAIME	1502
60444	FRANCISCO	705
60445	DAVID	2591
60446	POL	2831
60447	FERNANDO	2351
60448	GONZALO	1388
60449	PAU	1262
60450	ALVARO	2660
60451	ERIC	1091
60452	JAVIER	2989
60453	ALEJANDRO	2659
60454	ANGEL	2036
60455	JORGE	913
60456	GERARD	1047
60457	CESAR	2440
60458	FRANCISCO	1673
60459	MARCOS	2709
60460	LEO	2525
60461	ANDER	1020
60462	DARIO	2124
60463	MARTIN	2480
60464	ALEX	2068
60465	JAN	2821
60466	GABRIEL	2042
60467	POL	1045
60468	ERIC	2497
60469	FRANCISCO JAVIER	1189
60470	MARTI	1585
60471	RAUL	1657
60472	ARNAU	2710
60473	ALEIX	1356
60474	AARON	1971
60475	GONZALO	1405
60476	BIEL	2820
60477	ARNAU	2674
60478	RUBEN	1439
60479	JORDI	844
60480	IGNACIO	1021
60481	ADRIA	2633
60482	OLIVER	1101
60483	CESAR	2843
60484	ADAM	973
60485	ALEIX	1794
60486	IAN	920
60487	JOSE	1507
60488	CESAR	1759
60489	JESUS	994
60490	JON	853
60491	MARTIN	2055
60492	IGNACIO	1167
60493	FERNANDO	694
60494	ROBERTO	1828
60495	ADRIAN	1933
60496	MATEO	1373
60497	PABLO	1118
60498	JAIME	2783
60499	FRANCISCO JAVIER	1449
60500	JOSE	2011
60501	ARNAU	1262
60502	FRANCISCO	1320
60503	PABLO	2746
60504	NICOLAS	2896
60505	MANUEL	1310
60506	ENRIQUE	1147
60507	LUCAS	3000
60508	MOHAMED	1112
60509	IZAN	2217
60510	IAN	1291
60511	GONZALO	2821
60512	ORIOL	2281
60513	JAVIER	2730
60514	DAVID	1525
60515	ALONSO	667
60516	ALEJANDRO	1105
60517	LUIS	1515
60518	MARC	835
60519	DIEGO	815
60520	ANGEL	2693
60521	JOSE	2809
60522	IZAN	663
60523	SAUL	947
60524	ISAAC	656
60525	EDUARDO	646
60526	MATEO	2944
60527	MARTIN	1148
60528	ALONSO	625
60529	FRANCISCO	1144
60530	CRISTIAN	2721
60531	PEDRO	2177
60532	MOHAMED	647
60533	CESAR	934
60534	JON	1953
60535	BRUNO	1667
60536	RAFAEL	2782
60537	AARON	2135
60538	ADRIA	2508
60539	MARC	2317
60540	JOSE	1269
60541	ANDER	2113
60542	GUILLEM	1147
60543	NICOLAS	1285
60544	JUAN	743
60545	ERIK	2309
60546	ADAM	1916
60547	OMAR	2798
60548	GUILLEM	2420
60549	IAN	753
60550	ANDRES	2769
60551	JOSE	2838
60552	JON	2732
60553	DAVID	1218
60554	IAN	1336
60555	PABLO	2062
60556	MARCO	1075
60557	RAYAN	2755
60558	IGNACIO	1115
60559	AARON	2851
60560	JOEL	1167
60561	MARCO	1004
60562	PABLO	912
60563	DAVID	2969
60564	YAGO	773
60565	SANTIAGO	1543
60566	JAN	630
60567	JOSE MANUEL	1356
60568	JOSE MANUEL	1480
60569	JAVIER	1155
60570	IGNACIO	1825
60571	ANDRES	706
60572	IZAN	901
60573	PAU	873
60574	DIEGO	787
60575	DIEGO	2793
60576	JOSE	859
60577	IAN	1387
60578	ALEJANDRO	1058
60579	RAUL	2733
60580	SAUL	2987
60581	AARON	1709
60582	ALBERTO	2796
60583	GERARD	1899
60584	FERNANDO	915
60585	CARLOS	1101
60586	IGNACIO	618
60587	NIL	2377
60588	OLIVER	849
60589	RUBEN	2418
60590	MATEO	1612
60591	ERIK	1238
60592	GAEL	2378
60593	OSCAR	2533
60594	ALVARO	1330
60595	JUAN	1412
60596	LUCAS	1418
60597	SANTIAGO	1733
60598	ISMAEL	944
60599	CARLOS	718
60600	JON	1847
60601	MOHAMED	1215
60602	JOSE ANTONIO	1069
60603	YAGO	2991
60604	CARLOS	2145
60605	ANGEL	2246
60606	ADAM	846
60607	ISAAC	2128
60608	DAVID	2870
60609	AITOR	2676
60610	RAUL	2016
60611	SAMUEL	1791
60612	LUCAS	1174
60613	GABRIEL	1567
60614	SAMUEL	1016
60615	VICTOR	1275
60616	FERNANDO	1760
60617	JOSE MANUEL	2066
60618	ALEX	2900
60619	MIGUEL	1912
60620	JON	967
60621	ADRIAN	1717
60622	FRANCISCO JAVIER	2588
60623	GERARD	2514
60624	SAMUEL	1981
60625	IZAN	1709
60626	AITOR	2182
60627	ALEIX	2533
60628	LUCAS	835
60629	ANGEL	2033
60630	DARIO	1849
60631	CARLOS	1829
60632	MARCO	1939
60633	SAUL	2900
60634	JUAN	818
60635	ERIK	1562
60636	OSCAR	2876
60637	DARIO	2460
60638	ISAAC	2862
60639	LUIS	2994
60640	ISAAC	2652
60641	SAMUEL	2768
60642	ASIER	1790
60643	GUILLERMO	717
60644	IZAN	1117
60645	MARTIN	880
60646	JOSE ANTONIO	2422
60647	MIGUEL	2405
60648	MIGUEL ANGEL	1399
60649	GUILLERMO	1952
60650	RAYAN	796
60651	ADRIA	2190
60652	CARLOS	1463
60653	IKER	2929
60654	JOSE MANUEL	2697
60655	JOSE	2038
60656	ANDER	1396
60657	NIL	1750
60658	IZAN	638
60659	ADRIAN	2276
60660	PABLO	1742
60661	EDUARDO	1570
60662	JOEL	1074
60663	HUGO	896
60664	ENRIQUE	808
60665	ALEIX	800
60666	IAN	2188
60667	NIL	1583
60668	UNAI	1657
60669	MARC	1972
60670	RAFAEL	965
60671	GONZALO	668
60672	ALEIX	1280
60673	DAVID	2463
60674	ANTONIO	1390
60675	YERAY	2953
60676	DAVID	2330
60677	ADAM	986
60678	ANTONIO	2245
60679	JAIME	2901
60680	GERARD	1686
60681	JESUS	1461
60682	AARON	835
60683	SERGIO	1405
60684	CESAR	2357
60685	FRANCISCO JAVIER	1854
60686	RAUL	707
60687	ALEJANDRO	1288
60688	ANTONIO	2392
60689	ORIOL	847
60690	BIEL	1082
60691	MARIO	660
60692	POL	2976
60693	HUGO	1020
60694	ENRIQUE	1882
60695	ISMAEL	1565
60696	JOEL	1003
60697	ALVARO	1358
60698	LUIS	2072
60699	MOHAMED	2590
60700	RAYAN	1592
60701	RAFAEL	1945
60702	MIGUEL	1648
60703	OSCAR	1154
60704	RAYAN	2732
60705	ADRIAN	1051
60706	JOSE MANUEL	1100
60707	RUBEN	1712
60708	MIGUEL	2385
60709	AARON	649
60710	ERIK	952
60711	JAIME	994
60712	GABRIEL	2559
60713	SANTIAGO	1298
60714	ALEJANDRO	2650
60715	JOEL	2479
60716	LUIS	936
60717	IGNACIO	1223
60718	ERIK	2407
60719	ISAAC	2429
60720	NICOLAS	2609
60721	IKER	2558
60722	GAEL	792
60723	ALBERTO	1456
60724	JON	1698
60725	VICTOR	2140
60726	POL	773
60727	ASIER	910
60728	SAMUEL	2985
60729	DIEGO	1877
60730	ALBERTO	2395
60731	RAYAN	1879
60732	HECTOR	2724
60733	JOSE	2655
60734	MIGUEL ANGEL	1081
60735	ALEIX	2963
60736	MIKEL	2927
60737	JAVIER	2171
60738	VICTOR	2602
60739	GAEL	1879
60740	CESAR	1954
60741	ALEIX	2490
60742	JUAN	2439
60743	RUBEN	2443
60744	JOEL	2263
60745	JAN	2242
60746	ALBERTO	2784
60747	MOHAMED	2274
60748	ADRIAN	1344
60749	ADAM	2995
60750	DANIEL	2331
60751	OLIVER	2336
60752	ALEJANDRO	2527
60753	GUILLERMO	1176
60754	MARC	2495
60755	ENRIQUE	1420
60756	OMAR	1520
60757	ARNAU	2229
60758	GUILLERMO	1601
60759	JOEL	2210
60760	RODRIGO	1810
60761	SAMUEL	1919
60762	UNAI	1378
60763	ANDER	2244
60764	MARCOS	1369
60765	CRISTIAN	2318
60766	GUILLERMO	2981
60767	ALVARO	1952
60768	SAUL	1550
60769	PEDRO	2802
60770	DIEGO	2409
60771	CRISTIAN	2887
60772	JOSE ANTONIO	1677
60773	ARNAU	905
60774	OLIVER	2664
60775	JAN	2007
60776	JOSE MANUEL	698
60777	ANDER	2936
60778	LUCAS	2857
60779	ALEX	1432
60780	JON	2714
60781	JOSE MANUEL	2519
60782	ALBERTO	2833
60783	IZAN	2923
60784	MATEO	2114
60785	ALEJANDRO	925
60786	HECTOR	1956
60787	SAUL	920
60788	JAIME	1685
60789	LEO	1174
60790	FRANCISCO JAVIER	605
60791	ASIER	2715
60792	YAGO	753
60793	LEO	1599
60794	ENRIQUE	1218
60795	RODRIGO	2567
60796	FERNANDO	2137
60797	FRANCISCO	907
60798	DARIO	1473
60799	ANDER	1597
60800	MATEO	2791
60801	IGNACIO	2083
60802	MOHAMED	1106
60803	DARIO	2923
60804	LUCAS	1160
60805	ISMAEL	627
60806	ORIOL	2755
60807	JAVIER	1833
60808	BRUNO	2628
60809	ADRIA	2552
60810	JAN	1582
60811	MOHAMED	2601
60812	CESAR	981
60813	JAIME	2545
60814	ANTONIO	1821
60815	SERGIO	1699
60816	NICOLAS	1097
60817	DIEGO	879
60818	MIGUEL	2566
60819	JOSE ANTONIO	1339
60820	ALEJANDRO	2944
60821	IKER	1423
60822	DIEGO	2325
60823	ADAM	2050
60824	ORIOL	1566
60825	DARIO	1735
60826	MIKEL	2481
60827	CESAR	1566
60828	ANGEL	1888
60829	JAIME	1653
60830	GERARD	921
60831	IKER	1729
60832	ANDRES	1641
60833	FERNANDO	1767
60834	ENRIQUE	1479
60835	ADRIAN	2776
60836	FRANCISCO JAVIER	767
60837	ANTONIO	2000
60838	BIEL	882
60839	PABLO	1235
60840	JAN	2908
60841	ANGEL	1710
60842	CRISTIAN	707
60843	ADRIAN	2059
60844	JAIME	2154
60845	MARCO	2944
60846	MARIO	2373
60847	ANGEL	1370
60848	ROBERTO	2991
60849	VICTOR	1946
60850	RODRIGO	1553
60851	JORGE	1643
60852	ALONSO	1696
60853	ROBERTO	2822
60854	ALONSO	2557
60855	ANTONIO	2099
60856	OSCAR	805
60857	JAIME	1631
60858	MARIO	886
60859	ERIK	2460
60860	JUAN	2009
60861	RAYAN	904
60862	BIEL	2981
60863	MARC	783
60864	ALEIX	2698
60865	CARLOS	1082
60866	JORDI	1175
60867	RUBEN	2584
60868	CESAR	1671
60869	LUCAS	777
60870	AARON	1108
60871	ERIC	1039
60872	RODRIGO	1516
60873	PABLO	1688
60874	JOSE ANTONIO	1612
60875	OLIVER	926
60876	ANDRES	2051
60877	NICOLAS	1845
60878	MANUEL	1171
60879	PABLO	2209
60880	JOAN	2921
60881	HECTOR	2879
60882	UNAI	964
60883	SANTIAGO	2351
60884	ADAM	2511
60885	UNAI	2214
60886	JUAN	1746
60887	YAGO	1337
60888	EDUARDO	1446
60889	NICOLAS	2385
60890	ALBERTO	930
60891	GAEL	2277
60892	BRUNO	1719
60893	OSCAR	1375
60894	ERIK	1020
60895	ASIER	1955
60896	ADAM	894
60897	BIEL	1208
60898	EDUARDO	2715
60899	IZAN	1659
60900	BIEL	2459
60901	OMAR	2802
60902	ASIER	1413
60903	ALEX	1974
60904	ALVARO	2885
60905	PEDRO	1802
60906	JON	2131
60907	MANUEL	1492
60908	JOSE	2873
60909	MIGUEL	979
60910	IZAN	2999
60911	DARIO	2240
60912	UNAI	2039
60913	MARC	1398
60914	ARNAU	1136
60915	JORDI	2393
60916	JORGE	2109
60917	UNAI	1735
60918	CRISTIAN	2172
60919	ERIK	1404
60920	JORGE	995
60921	ANGEL	2200
60922	IKER	2891
60923	PAU	2800
60924	JOSE ANTONIO	1895
60925	IGNACIO	2349
60926	ENRIQUE	876
60927	YAGO	1151
60928	GONZALO	2791
60929	FERNANDO	1555
60930	MARTIN	781
60931	ROBERTO	2596
60932	DIEGO	1478
60933	MARIO	2728
60934	JON	1045
60935	ALEIX	1754
60936	FRANCISCO	1392
60937	MARCO	2908
60938	MANUEL	868
60939	RAFAEL	1885
60940	JOAN	2692
60941	HECTOR	969
60942	SERGIO	1291
60943	JUAN	2358
60944	IGNACIO	2692
60945	PABLO	812
60946	FERNANDO	2659
60947	ISMAEL	2782
60948	GUILLERMO	2194
60949	IAN	1467
60950	GUILLEM	1812
60951	LEO	2491
60952	ASIER	2211
60953	ALONSO	1909
60954	RAUL	1235
60955	RUBEN	600
60956	GERARD	1072
60957	NICOLAS	706
60958	MARTI	1843
60959	NIL	1442
60960	BRUNO	2942
60961	FERNANDO	2438
60962	MIGUEL ANGEL	1080
60963	JUAN	2592
60964	POL	1595
60965	OLIVER	1577
60966	BIEL	736
60967	JOEL	1116
60968	MIKEL	695
60969	LEO	1429
60970	ADAM	1958
60971	ADAM	1883
60972	MIGUEL ANGEL	2638
60973	JOSE MANUEL	840
60974	CESAR	2388
60975	RUBEN	1819
60976	GUILLERMO	2529
60977	SERGIO	2924
60978	GERARD	1075
60979	MIGUEL ANGEL	1898
60980	IZAN	1839
60981	OMAR	2005
60982	SANTIAGO	2121
60983	GERARD	2235
60984	CRISTIAN	1664
60985	HUGO	2160
60986	JORDI	2705
60987	ANDRES	1872
60988	RAFAEL	1074
60989	ANDRES	2964
60990	MARTIN	2770
60991	UNAI	1751
60992	EDUARDO	2405
60993	ADRIA	1323
60994	RUBEN	1377
60995	MANUEL	2472
60996	ENRIQUE	2256
60997	IAN	2189
60998	CRISTIAN	2163
60999	RAUL	1203
61000	JOSE MANUEL	2088
61001	ROBERTO	2593
61002	OSCAR	1747
61003	RUBEN	1917
61004	IAN	1150
61005	GONZALO	1966
61006	ANDER	1117
61007	YERAY	1720
61008	ADRIAN	634
61009	CARLOS	726
61010	JOSE	1425
61011	PAU	1191
61012	ALEIX	2455
61013	IGNACIO	907
61014	ALEX	863
61015	ALBERTO	2024
61016	NIL	1585
61017	JON	2424
61018	RAYAN	675
61019	ANTONIO	2275
61020	ALEX	756
61021	ERIC	1373
61022	LUIS	1972
61023	MIGUEL ANGEL	1674
61024	IKER	2235
61025	CARLOS	780
61026	GERARD	1310
61027	RAFAEL	1782
61028	ROBERTO	1571
61029	CARLOS	2298
61030	JUAN	1815
61031	ENRIQUE	2772
61032	POL	1429
61033	ENRIQUE	1525
61034	OLIVER	1337
61035	ADRIA	2740
61036	ADRIA	2462
61037	JOAN	2364
61038	PAU	2133
61039	ORIOL	1264
61040	ORIOL	1327
61041	JOSE ANTONIO	2856
61042	MIGUEL	1189
61043	ADRIA	1888
61044	RUBEN	2893
61045	MARIO	1601
61046	MARTIN	1535
61047	MIKEL	1430
61048	IGNACIO	2879
61049	JORGE	2943
61050	EDUARDO	2529
61051	MARCO	1812
61052	LUCAS	1789
61053	DAVID	1803
61054	GERARD	2678
61055	ADAM	1106
61056	JON	703
61057	ALONSO	1124
61058	GAEL	987
61059	SAMUEL	2435
61060	POL	2653
61061	RUBEN	1894
61062	AITOR	1050
61063	DANIEL	847
61064	ADRIA	1310
61065	GERARD	946
61066	MOHAMED	1947
61067	EDUARDO	662
61068	JAIME	1724
61069	JON	2961
61070	ERIK	1342
61071	MOHAMED	1305
61072	GERARD	2903
61073	MARIO	2824
61074	IAN	2139
61075	GUILLERMO	1130
61076	MIGUEL	2059
61077	RAYAN	2098
61078	JOSE MANUEL	1764
61079	MOHAMED	2660
61080	ALEJANDRO	2968
61081	MARCOS	688
61082	ALEIX	1263
61083	MIGUEL	703
61084	EDUARDO	2119
61085	GUILLEM	2804
61086	ALEIX	1229
61087	IGNACIO	942
61088	RAFAEL	1109
61089	CESAR	1585
61090	MIGUEL ANGEL	1460
61091	MARC	2735
61092	RAFAEL	1677
61093	YAGO	1866
61094	JON	1727
61095	OLIVER	2694
61096	FRANCISCO JAVIER	2082
61097	GUILLEM	747
61098	IGNACIO	2737
61099	ASIER	984
61100	RAYAN	1458
61101	JOEL	956
61102	HECTOR	2122
61103	ALBERTO	1534
61104	PEDRO	802
61105	RAFAEL	1377
61106	GERARD	2368
61107	JOSE MANUEL	2140
61108	MIGUEL	1953
61109	ARNAU	972
61110	ALVARO	2777
61111	ERIC	1916
61112	GABRIEL	1877
61113	JOAN	2068
61114	ANGEL	703
61115	ASIER	1896
61116	ISMAEL	1151
61117	SAUL	1730
61118	ISMAEL	1305
61119	GONZALO	2541
61120	MOHAMED	2338
61121	LUCAS	2264
61122	SERGIO	1449
61123	CRISTIAN	2049
61124	IVAN	1302
61125	MANUEL	2805
61126	IVAN	2742
61127	HECTOR	1349
61128	LEO	2258
61129	FRANCISCO JAVIER	1661
61130	RAYAN	2659
61131	ANTONIO	2085
61132	SERGIO	703
61133	ALEX	980
61134	BRUNO	1042
61135	RAFAEL	1812
61136	MARC	1900
61137	DAVID	1733
61138	ANDRES	2187
61139	IAN	740
61140	JOEL	1253
61141	CESAR	2349
61142	HUGO	817
61143	JESUS	1395
61144	AITOR	2442
61145	ALEJANDRO	1273
61146	ALEIX	868
61147	ALVARO	2060
61148	GAEL	1679
61149	MARCO	2739
61150	DAVID	1226
61151	PEDRO	2219
61152	JOSE	1057
61153	DANIEL	1452
61154	EDUARDO	2963
61155	ENRIQUE	2982
61156	OLIVER	2886
61157	ALVARO	2316
61158	MARCOS	1860
61159	SANTIAGO	1208
61160	ROBERTO	2863
61161	RAYAN	1316
61162	ROBERTO	2996
61163	GABRIEL	1319
61164	JUAN	2441
61165	RAFAEL	2467
61166	ANDER	2588
61167	GAEL	1354
61168	JOEL	2770
61169	JOAN	1789
61170	JON	1556
61171	JOSE MANUEL	1706
61172	OLIVER	2298
61173	GUILLERMO	1455
61174	GUILLERMO	1247
61175	OLIVER	2463
61176	RODRIGO	709
61177	JAN	2278
61178	ALEX	1537
61179	ISAAC	2316
61180	FERNANDO	1567
61181	ORIOL	2816
61182	MIKEL	2391
61183	ARNAU	2383
61184	FRANCISCO JAVIER	2242
61185	ISAAC	1088
61186	JESUS	2612
61187	VICTOR	1526
61188	GAEL	2735
61189	DIEGO	736
61190	OMAR	1339
61191	YERAY	840
61192	PABLO	1934
61193	JAN	1478
61194	JON	2615
61195	ALVARO	2240
61196	DIEGO	1253
61197	HUGO	2630
61198	EDUARDO	1799
61199	IVAN	2150
61200	ORIOL	1200
61201	LUIS	1160
61202	ADRIAN	1588
61203	ORIOL	2826
61204	AITOR	2009
61205	ARNAU	946
61206	SERGIO	737
61207	ALBERTO	905
61208	PEDRO	2398
61209	ANDER	1943
61210	UNAI	900
61211	PEDRO	703
61212	MIKEL	920
61213	RAFAEL	930
61214	ALEIX	675
61215	RAUL	2303
61216	GUILLEM	1618
61217	JORGE	1947
61218	LEO	2155
61219	ROBERTO	999
61220	OLIVER	2729
61221	JAVIER	2512
61222	ISMAEL	1574
61223	IZAN	2098
61224	MARCO	777
61225	HUGO	1510
61226	IVAN	2261
61227	YAGO	1900
61228	ADRIAN	1990
61229	ADRIAN	2008
61230	MIGUEL ANGEL	1090
61231	ORIOL	1603
61232	JAVIER	844
61233	ALVARO	1136
61234	MARTIN	2996
61235	FERNANDO	1124
61236	JOSE	2474
61237	ADRIA	1344
61238	OMAR	1745
61239	HECTOR	2496
61240	MARTI	609
61241	ORIOL	1691
61242	AARON	782
61243	SAUL	1913
61244	FRANCISCO	1621
61245	ERIK	2669
61246	MIGUEL ANGEL	2943
61247	JORDI	2457
61248	JAVIER	2762
61249	JAIME	2468
61250	MARC	817
61251	JAVIER	1802
61252	SAUL	2075
61253	SERGIO	1004
61254	RAUL	2691
61255	HUGO	699
61256	ANTONIO	2093
61257	NICOLAS	1922
61258	GONZALO	2199
61259	BIEL	1327
61260	BRUNO	2855
61261	JOAN	2109
61262	LUIS	2544
61263	FRANCISCO	2782
61264	ADAM	1663
61265	GUILLERMO	2293
61266	DARIO	2911
61267	NIL	1944
61268	MOHAMED	1306
61269	SANTIAGO	908
